Datetime,Total Demand,RRP,Precipitation (mm),Air Temp (C),Humidity (%),Wind Speed (km/h)
2000/01/09 02:30,4298.95833,10.66,0.0,20.3,59.0,0.0
2000/01/09 03:00,4116.29167,8.39,0.0,20.0,61.0,0.0
2000/01/09 03:30,3966.12,8.33,0.0,19.0,66.0,0.0
2000/01/09 04:00,3851.55333,8.24,0.0,18.0,74.0,0.0
2000/01/09 04:30,3806.125,8.32,0.0,17.8,74.0,0.0
2000/01/09 05:00,3777.80667,8.45,0.0,17.3,76.0,0.0
2000/01/09 05:30,3758.39167,9.08,0.0,17.2,75.0,0.0
2000/01/09 06:00,3801.40833,8.96,0.0,17.0,78.0,0.0
2000/01/09 06:30,3915.30833,11.66,0.0,17.7,75.0,5.4
2000/01/09 07:00,4030.93167,12.25,0.0,20.1,60.0,3.6
2000/01/09 07:30,4034.32,12.3,0.0,20.5,59.0,0.0
2000/01/09 08:00,4104.41667,12.39,0.0,21.2,55.0,0.0
2000/01/09 08:30,4221.01667,12.64,0.0,21.6,54.0,3.6
2000/01/09 09:00,4293.91833,12.83,0.0,22.3,52.0,3.6
2000/01/09 09:30,4375.395,13.1,0.0,23.7,49.0,7.6
2000/01/09 10:00,4430.57,12.85,0.0,23.3,51.0,5.4
2000/01/09 10:30,4513.865,13.31,1.5,21.0,67.0,5.4
2000/01/09 11:00,4546.75,13.29,2.1,21.7,64.0,9.4
2000/01/09 11:30,4600.18333,13.39,2.1,23.0,55.0,13.0
2000/01/09 12:00,4611.49333,13.18,2.1,25.5,46.0,14.8
2000/01/09 12:30,4636.30833,13.32,2.3,26.9,40.0,13.0
2000/01/09 13:00,4681.89667,13.37,2.3,27.4,39.0,13.0
2000/01/09 13:30,4691.855,13.2,2.3,29.6,37.0,11.2
2000/01/09 14:00,4727.03667,13.25,2.3,29.6,36.0,11.2
2000/01/09 14:30,4771.08667,13.52,2.3,30.5,25.0,11.2
2000/01/09 15:00,4791.29333,13.39,2.3,31.7,24.0,7.6
2000/01/09 15:30,4834.07833,13.21,2.3,31.2,22.0,9.4
2000/01/09 16:00,4885.46833,12.18,2.3,29.7,24.0,14.8
2000/01/09 16:30,4896.69667,12.11,2.3,29.7,27.0,3.6
2000/01/09 17:00,4946.89333,12.43,2.3,30.5,26.0,0.0
2000/01/09 17:30,4953.22667,12.63,2.3,31.3,23.0,7.6
2000/01/09 18:00,4911.775,13.18,2.3,29.7,29.0,14.8
2000/01/09 18:30,4836.80833,13.4,2.3,28.2,37.0,16.6
2000/01/09 19:00,4753.465,13.21,2.3,28.5,33.0,13.0
2000/01/09 19:30,4688.41667,13.18,2.3,28.5,33.0,11.2
2000/01/09 20:00,4709.65667,13.84,2.3,27.2,39.0,13.0
2000/01/09 20:30,4779.19167,13.98,2.3,26.2,39.0,13.0
2000/01/09 21:00,4722.56167,12.88,2.3,26.1,37.0,11.2
2000/01/09 21:30,4619.66667,14.07,2.3,25.5,42.0,7.6
2000/01/09 22:00,4509.33167,13.2,2.3,24.9,45.0,7.6
2000/01/09 22:30,4437.46333,13.31,2.3,24.6,49.0,9.4
2000/01/09 23:00,4394.56667,12.86,2.3,24.1,51.0,0.0
2000/01/09 23:30,4769.07,14.15,2.3,24.6,47.0,0.0
2000/01/10 00:00,4719.99167,13.52,2.3,24.3,48.0,5.4
2000/01/10 00:30,4567.10333,13.19,2.3,23.7,53.0,0.0
2000/01/10 01:00,4447.73833,13.07,2.3,23.7,50.0,0.0
2000/01/10 01:30,4720.22833,14.42,2.3,22.0,60.0,0.0
2000/01/10 02:00,4565.605,13.95,2.3,22.3,57.0,0.0
2000/01/10 02:30,4340.33167,13.42,2.3,22.2,59.0,0.0
2000/01/10 03:00,4134.80167,12.81,2.3,21.7,62.0,0.0
2000/01/10 03:30,4037.66833,13.06,2.3,21.7,62.0,0.0
2000/01/10 04:00,3996.83333,12.93,2.3,21.6,62.0,0.0
2000/01/10 04:30,4023.51167,11.78,2.3,21.4,64.0,0.0
2000/01/10 05:00,4075.235,11.78,2.3,21.5,58.0,1.8
2000/01/10 05:30,4291.55167,12.66,2.3,21.4,60.0,1.8
2000/01/10 06:00,4499.97167,13.83,2.3,21.7,58.0,0.0
2000/01/10 06:30,4821.32667,15.69,2.3,22.0,55.0,0.0
2000/01/10 07:00,5142.49833,20.08,2.3,21.9,56.0,0.0
2000/01/10 07:30,5146.95167,28.66,2.3,21.4,59.0,3.6
2000/01/10 08:00,5253.51667,29.26,2.3,21.8,58.0,1.8
2000/01/10 08:30,5434.63833,30.9,2.3,22.7,54.0,0.0
2000/01/10 09:00,5493.36333,29.7,2.3,23.5,51.0,1.8
2000/01/10 09:30,5552.79167,28.85,0.0,24.5,49.0,0.0
2000/01/10 10:00,5572.43833,26.85,0.0,25.8,38.0,5.4
2000/01/10 10:30,5629.24167,25.98,0.0,25.8,39.0,7.6
2000/01/10 11:00,5689.65167,25.62,0.0,25.8,40.0,3.6
2000/01/10 11:30,5728.865,25.84,0.0,26.3,39.0,5.4
2000/01/10 12:00,5724.21833,24.06,0.0,26.7,38.0,9.4
2000/01/10 12:30,5735.55833,23.93,0.0,27.7,39.0,5.4
2000/01/10 13:00,5788.83333,25.55,0.0,27.4,37.0,7.6
2000/01/10 13:30,5826.79333,27.42,0.0,28.7,36.0,7.6
2000/01/10 14:00,5833.35333,32.12,0.0,28.6,36.0,11.2
2000/01/10 14:30,5837.975,40.11,0.0,28.0,41.0,7.6
2000/01/10 15:00,5894.86,45.61,0.0,27.7,41.0,14.8
2000/01/10 15:30,5969.09,47.99,0.0,27.8,43.0,11.2
2000/01/10 16:00,6043.61167,48.28,0.0,28.6,38.0,14.8
2000/01/10 16:30,6041.485,48.24,0.0,29.2,36.0,11.2
2000/01/10 17:00,5938.72,34.39,0.0,29.9,31.0,13.0
2000/01/10 17:30,5709.20833,23.8,0.0,30.2,31.0,11.2
2000/01/10 18:00,5541.31833,19.53,0.0,30.0,32.0,9.4
2000/01/10 18:30,5362.82,17.2,0.0,29.8,33.0,7.6
2000/01/10 19:00,5222.00167,16.89,0.0,29.3,35.0,3.6
2000/01/10 19:30,5172.45333,30.41,0.0,29.0,35.0,5.4
2000/01/10 20:00,5125.455,28.15,0.0,28.4,37.0,1.8
2000/01/10 20:30,5143.08333,29.03,0.0,27.8,40.0,5.4
2000/01/10 21:00,5101.99,23.65,0.0,27.0,41.0,0.0
2000/01/10 21:30,4865.515,26.21,0.0,26.2,43.0,1.8
2000/01/10 22:00,4799.75833,25.52,0.0,25.2,47.0,0.0
2000/01/10 22:30,4655.22,26.09,0.0,24.8,50.0,0.0
2000/01/10 23:00,4563.92333,23.21,0.0,23.8,55.0,0.0
2000/01/10 23:30,5013.41333,34.07,0.0,23.2,55.0,0.0
2000/01/11 00:00,4936.97167,30.79,0.0,22.6,60.0,0.0
2000/01/11 00:30,4761.45833,25.26,0.0,22.4,61.0,0.0
2000/01/11 01:00,4597.36333,17.99,0.0,22.1,65.0,0.0
2000/01/11 01:30,4867.705,28.04,0.0,20.9,72.0,0.0
2000/01/11 02:00,4707.32167,24.12,0.0,20.7,74.0,1.8
2000/01/11 02:30,4459.925,19.65,0.0,20.5,73.0,1.8
2000/01/11 03:00,4226.15667,15.06,0.0,19.8,77.0,0.0
2000/01/11 03:30,4139.51833,14.53,0.0,19.6,78.0,0.0
2000/01/11 04:00,4101.00833,16.92,0.0,19.1,81.0,0.0
2000/01/11 04:30,4131.87833,14.07,0.0,18.8,82.0,0.0
2000/01/11 05:00,4228.55667,19.56,0.0,18.5,78.0,0.0
2000/01/11 05:30,4429.425,24.31,0.0,18.1,78.0,0.0
2000/01/11 06:00,4628.54333,28.34,0.0,17.9,79.0,0.0
2000/01/11 06:30,4915.37833,28.91,0.0,17.9,79.0,0.0
2000/01/11 07:00,5265.67333,41.36,0.0,18.2,77.0,0.0
2000/01/11 07:30,5218.66333,32.56,0.0,18.9,74.0,0.0
2000/01/11 08:00,5392.815,39.0,0.0,21.2,66.0,0.0
2000/01/11 08:30,5550.16333,45.38,0.0,22.6,61.0,0.0
2000/01/11 09:00,5636.06,48.52,0.0,23.8,58.0,0.0
2000/01/11 09:30,5754.555,46.28,0.0,25.0,55.0,3.6
2000/01/11 10:00,5842.925,41.81,0.0,26.0,47.0,5.4
2000/01/11 10:30,5949.725,50.03,0.0,26.8,44.0,5.4
2000/01/11 11:00,5996.73667,53.24,0.0,27.2,49.0,5.4
2000/01/11 11:30,6078.02167,56.74,0.0,26.9,49.0,5.4
2000/01/11 12:00,6052.36333,54.94,0.0,26.7,48.0,5.4
2000/01/11 12:30,6119.85667,55.23,0.0,29.5,33.0,1.8
2000/01/11 13:00,6170.22167,57.63,0.0,31.6,17.0,5.4
2000/01/11 13:30,6230.08667,61.71,0.0,32.2,17.0,11.2
2000/01/11 14:00,6280.56833,63.6,0.0,31.8,17.0,11.2
2000/01/11 14:30,6293.86333,62.64,0.0,33.1,17.0,9.4
2000/01/11 15:00,6345.05833,62.68,0.0,32.1,14.0,14.8
2000/01/11 15:30,6351.76833,62.24,0.0,32.2,15.0,13.0
2000/01/11 16:00,6449.99333,63.05,0.0,32.3,17.0,13.0
2000/01/11 16:30,6424.87167,59.38,0.0,32.0,21.0,13.0
2000/01/11 17:00,6319.32167,59.38,0.0,32.2,16.0,9.4
2000/01/11 17:30,6105.09333,48.98,0.0,31.5,12.0,11.2
2000/01/11 18:00,5861.76667,34.83,0.0,31.3,12.0,9.4
2000/01/11 18:30,5623.23,29.39,0.0,30.4,9.0,14.8
2000/01/11 19:00,5483.49167,28.2,0.0,29.6,11.0,13.0
2000/01/11 19:30,5328.69667,29.98,0.0,28.4,18.0,9.4
2000/01/11 20:00,5192.63167,30.74,0.0,27.5,28.0,13.0
2000/01/11 20:30,5242.57167,32.31,0.0,26.1,31.0,9.4
2000/01/11 21:00,5144.74167,29.88,0.0,24.8,40.0,9.4
2000/01/11 21:30,4966.435,32.62,0.0,23.6,44.0,9.4
2000/01/11 22:00,4779.02333,30.65,0.0,22.9,48.0,9.4
2000/01/11 22:30,4669.825,35.33,0.0,22.0,51.0,7.6
2000/01/11 23:00,4609.02667,33.69,0.0,21.6,53.0,5.4
2000/01/11 23:30,4987.95667,49.05,0.0,20.7,56.0,5.4
2000/01/12 00:00,4930.02333,38.95,0.0,20.5,57.0,5.4
2000/01/12 00:30,4741.58333,26.54,0.0,20.1,60.0,5.4
2000/01/12 01:00,4602.705,23.65,0.0,19.7,62.0,5.4
2000/01/12 01:30,4863.47333,32.71,0.0,18.4,68.0,0.0
2000/01/12 02:00,4750.89333,22.79,0.0,18.5,68.0,0.0
2000/01/12 02:30,4478.385,18.73,0.0,17.9,71.0,1.8
2000/01/12 03:00,4288.68,17.13,0.0,17.8,73.0,0.0
2000/01/12 03:30,4178.84833,14.38,0.0,17.5,75.0,1.8
2000/01/12 04:00,4163.07333,14.36,0.0,17.2,79.0,0.0
2000/01/12 04:30,4167.64667,16.97,0.0,17.1,78.0,0.0
2000/01/12 05:00,4240.65667,19.5,0.0,16.7,81.0,0.0
2000/01/12 05:30,4481.645,29.18,0.0,16.4,82.0,0.0
2000/01/12 06:00,4664.76833,28.71,0.0,16.1,80.0,0.0
2000/01/12 06:30,4951.98833,31.93,0.0,16.2,79.0,0.0
2000/01/12 07:00,5272.28833,40.87,0.0,16.8,77.0,1.8
2000/01/12 07:30,5271.59333,33.27,0.0,17.8,72.0,1.8
2000/01/12 08:00,5395.81833,34.98,0.0,19.8,60.0,1.8
2000/01/12 08:30,5530.815,39.4,0.0,21.4,55.0,3.6
2000/01/12 09:00,5649.12,44.49,0.0,23.3,43.0,1.8
2000/01/12 09:30,5688.90833,46.91,0.0,23.7,43.0,5.4
2000/01/12 10:00,5752.805,40.6,0.0,25.0,33.0,7.6
2000/01/12 10:30,5829.125,46.7,0.0,26.0,33.0,5.4
2000/01/12 11:00,5922.09833,49.03,0.0,26.3,32.0,7.6
2000/01/12 11:30,5974.77,49.35,0.0,26.6,31.0,7.6
2000/01/12 12:00,6021.66833,50.1,0.0,28.2,31.0,1.8
2000/01/12 12:30,6126.495,50.91,0.0,28.5,29.0,5.4
2000/01/12 13:00,6165.52,51.83,0.0,29.2,30.0,7.6
2000/01/12 13:30,6221.29333,52.08,0.0,29.6,28.0,5.4
2000/01/12 14:00,6285.87167,53.99,0.0,29.6,29.0,5.4
2000/01/12 14:30,6333.315,58.38,0.0,30.8,25.0,5.4
2000/01/12 15:00,6378.68667,58.78,0.0,31.3,23.0,7.6
2000/01/12 15:30,6432.61167,62.01,0.0,31.3,28.0,7.6
2000/01/12 16:00,6493.70167,63.05,0.0,31.5,31.0,5.4
2000/01/12 16:30,6508.215,59.38,0.0,30.7,34.0,1.8
2000/01/12 17:00,6458.41333,58.34,0.0,31.4,35.0,3.6
2000/01/12 17:30,6235.75667,49.07,0.0,30.5,35.0,5.4
2000/01/12 18:00,6041.00667,39.73,0.0,30.0,37.0,3.6
2000/01/12 18:30,5818.73167,33.44,0.0,30.4,38.0,1.8
2000/01/12 19:00,5718.76167,33.15,0.0,30.3,37.0,5.4
2000/01/12 19:30,5567.355,35.99,0.0,29.7,35.0,3.6
2000/01/12 20:00,5515.33333,43.37,0.0,29.8,31.0,7.6
2000/01/12 20:30,5497.39333,43.71,0.0,28.8,36.0,5.4
2000/01/12 21:00,5411.515,37.25,0.0,28.1,36.0,11.2
2000/01/12 21:30,5241.72833,44.86,0.0,26.9,43.0,9.4
2000/01/12 22:00,5023.86333,35.9,0.0,25.9,49.0,7.6
2000/01/12 22:30,4853.53833,29.81,0.0,25.2,50.0,9.4
2000/01/12 23:00,4762.355,28.79,0.0,24.6,53.0,7.6
2000/01/12 23:30,5148.335,38.05,0.0,24.2,54.0,3.6
2000/01/13 00:00,5085.22833,33.0,0.0,23.5,56.0,7.6
2000/01/13 00:30,4852.47333,19.87,0.0,22.4,62.0,0.0
2000/01/13 01:00,4689.04,23.25,0.0,21.8,67.0,0.0
2000/01/13 01:30,4952.745,29.34,0.0,21.7,67.0,0.0
2000/01/13 02:00,4791.29833,25.6,0.0,21.8,66.0,0.0
2000/01/13 02:30,4554.30667,20.18,0.0,21.3,69.0,0.0
2000/01/13 03:00,4380.285,20.78,0.0,21.0,69.0,0.0
2000/01/13 03:30,4241.91167,20.36,0.0,20.3,72.0,0.0
2000/01/13 04:00,4231.69,19.35,0.0,20.4,72.0,3.6
2000/01/13 04:30,4249.15,22.36,0.0,19.6,78.0,3.6
2000/01/13 05:00,4360.72167,25.93,0.0,19.4,78.0,0.0
2000/01/13 05:30,4538.53,31.38,0.0,19.8,72.0,1.8
2000/01/13 06:00,4755.75167,39.64,0.0,19.5,69.0,0.0
2000/01/13 06:30,5082.59833,42.74,0.0,19.6,70.0,0.0
2000/01/13 07:00,5380.815,38.36,0.0,19.9,68.0,0.0
2000/01/13 07:30,5379.40833,33.77,0.0,20.6,62.0,3.6
2000/01/13 08:00,5508.03167,36.94,0.0,23.0,45.0,0.0
2000/01/13 08:30,5684.20167,45.68,0.0,23.9,38.0,7.6
2000/01/13 09:00,5758.81667,53.03,0.0,24.5,37.0,7.6
2000/01/13 09:30,5875.20833,57.03,0.0,25.3,39.0,7.6
2000/01/13 10:00,5953.02333,51.67,0.0,25.2,37.0,9.4
2000/01/13 10:30,6009.01,62.81,0.0,25.7,35.0,9.4
2000/01/13 11:00,6078.84333,60.58,0.0,27.2,33.0,7.6
2000/01/13 11:30,6256.47667,63.49,0.0,27.8,32.0,7.6
2000/01/13 12:00,6287.2,63.49,0.0,29.3,31.0,7.6
2000/01/13 12:30,6345.14,63.91,0.0,30.5,30.0,7.6
2000/01/13 13:00,6420.43333,63.91,0.0,29.5,28.0,14.8
2000/01/13 13:30,6531.57,63.6,0.0,32.0,26.0,5.4
2000/01/13 14:00,6569.18833,63.6,0.0,31.5,24.0,7.6
2000/01/13 14:30,6624.9,62.68,0.0,32.2,22.0,5.4
2000/01/13 15:00,6636.96667,62.68,0.0,32.4,27.0,3.6
2000/01/13 15:30,6726.61167,63.05,0.0,32.0,26.0,3.6
2000/01/13 16:00,6766.82833,63.05,0.0,32.7,26.0,3.6
2000/01/13 16:30,6757.82167,59.38,0.0,32.8,24.0,3.6
2000/01/13 17:00,6683.26833,59.38,0.0,33.1,21.0,3.6
2000/01/13 17:30,6500.46167,56.63,0.0,32.3,24.0,3.6
2000/01/13 18:00,6324.345,53.26,0.0,31.3,29.0,1.8
2000/01/13 18:30,6103.935,50.64,0.0,30.6,34.0,1.8
2000/01/13 19:00,5943.52333,48.99,0.0,30.3,36.0,3.6
2000/01/13 19:30,5809.10833,51.86,0.0,30.4,30.0,3.6
2000/01/13 20:00,5709.735,55.93,0.0,30.3,27.0,7.6
2000/01/13 20:30,5680.89667,54.38,0.0,29.3,42.0,11.2
2000/01/13 21:00,5585.35333,54.38,0.0,28.7,34.0,13.0
2000/01/13 21:30,5389.76667,49.69,0.0,27.9,37.0,9.4
2000/01/13 22:00,5135.84667,36.05,0.0,27.4,39.0,9.4
2000/01/13 22:30,5000.44333,45.69,0.0,26.0,46.0,1.8
2000/01/13 23:00,4894.35,38.26,0.0,25.5,48.0,3.6
2000/01/13 23:30,5298.67833,51.51,0.0,24.8,51.0,0.0
2000/01/14 00:00,5153.57833,35.64,0.0,24.8,50.0,0.0
2000/01/14 00:30,4921.14667,30.09,0.0,24.9,46.0,0.0
2000/01/14 01:00,4747.85333,25.96,0.0,23.5,47.0,0.0
2000/01/14 01:30,4991.33167,36.65,0.0,23.2,47.0,0.0
2000/01/14 02:00,4829.83,25.34,0.0,22.8,49.0,0.0
2000/01/14 02:30,4607.11833,24.52,0.0,22.3,52.0,1.8
2000/01/14 03:00,4423.85333,22.75,0.0,21.9,53.0,0.0
2000/01/14 03:30,4348.41333,22.29,0.0,20.9,57.0,0.0
2000/01/14 04:00,4291.88,22.2,0.0,20.5,59.0,0.0
2000/01/14 04:30,4290.92,20.92,0.0,20.7,57.0,1.8
2000/01/14 05:00,4410.99,23.02,0.0,20.1,60.0,3.6
2000/01/14 05:30,4623.975,30.72,0.0,19.9,61.0,3.6
2000/01/14 06:00,4829.34333,44.47,0.0,19.6,64.0,0.0
2000/01/14 06:30,5180.29333,41.64,0.0,19.6,58.0,3.6
2000/01/14 07:00,5443.97167,49.69,0.0,21.0,49.0,3.6
2000/01/14 07:30,5485.74,40.53,0.0,22.2,44.0,5.4
2000/01/14 08:00,5638.995,49.95,0.0,23.4,41.0,5.4
2000/01/14 08:30,5798.14,53.96,0.0,24.4,39.0,7.6
2000/01/14 09:00,5884.08,55.02,0.0,24.7,39.0,9.4
2000/01/14 09:30,5986.32333,57.03,0.0,24.8,38.0,7.6
2000/01/14 10:00,6064.39667,57.03,0.0,26.3,36.0,9.4
2000/01/14 10:30,6178.85667,62.81,0.0,26.4,34.0,11.2
2000/01/14 11:00,6274.97,62.81,0.0,27.5,33.0,9.4
2000/01/14 11:30,6361.01,63.49,0.0,28.5,30.0,11.2
2000/01/14 12:00,6394.11167,63.49,0.0,28.6,30.0,11.2
2000/01/14 12:30,6493.87,63.91,0.0,29.8,28.0,9.4
2000/01/14 13:00,6570.46,63.91,0.0,29.9,26.0,11.2
2000/01/14 13:30,6629.59667,63.6,0.0,30.8,26.0,9.4
2000/01/14 14:00,6689.64,63.6,0.0,31.6,25.0,11.2
2000/01/14 14:30,6727.48333,62.68,0.0,32.5,23.0,9.4
2000/01/14 15:00,6736.73333,62.68,0.0,33.8,21.0,7.6
2000/01/14 15:30,6796.78333,63.05,0.0,33.6,21.0,7.6
2000/01/14 16:00,6801.625,63.05,0.0,33.6,19.0,7.6
2000/01/14 16:30,6803.75,59.38,0.0,33.7,19.0,7.6
2000/01/14 17:00,6747.65167,59.38,0.0,33.5,19.0,3.6
2000/01/14 17:30,6523.19167,56.63,0.0,33.2,19.0,3.6
2000/01/14 18:00,6339.79333,48.97,0.0,33.8,19.0,1.8
2000/01/14 18:30,6118.46833,35.72,0.0,33.2,20.0,3.6
2000/01/14 19:00,5973.3,32.66,0.0,33.2,19.0,1.8
2000/01/14 19:30,5837.01667,31.9,0.0,32.7,18.0,5.4
2000/01/14 20:00,5752.48167,33.3,0.0,32.5,20.0,1.8
2000/01/14 20:30,5730.26,33.66,0.0,31.7,22.0,1.8
2000/01/14 21:00,5577.41333,28.14,0.0,31.4,22.0,1.8
2000/01/14 21:30,5405.17,31.48,0.0,30.5,24.0,0.0
2000/01/14 22:00,5179.06333,29.47,0.0,29.5,29.0,0.0
2000/01/14 22:30,5055.59667,29.57,0.0,27.7,36.0,0.0
2000/01/14 23:00,4961.885,30.41,0.0,26.9,39.0,11.2
2000/01/14 23:30,5372.50667,45.05,0.0,26.0,45.0,3.6
2000/01/15 00:00,5208.27833,42.46,0.0,25.3,45.0,5.4
2000/01/15 00:30,4944.21,28.3,0.0,25.0,45.0,3.6
2000/01/15 01:00,4739.27,24.01,0.0,24.6,43.0,7.6
2000/01/15 01:30,5017.44667,29.12,0.0,24.1,45.0,3.6
2000/01/15 02:00,4828.37,23.27,0.0,23.4,50.0,0.0
2000/01/15 02:30,4595.61167,18.77,0.0,22.7,53.0,0.0
2000/01/15 03:00,4406.67333,21.68,0.0,22.3,55.0,0.0
2000/01/15 03:30,4282.64833,16.75,0.0,22.0,56.0,0.0
2000/01/15 04:00,4225.63667,14.25,0.0,21.5,58.0,0.0
2000/01/15 04:30,4165.44333,13.62,0.0,21.4,60.0,0.0
2000/01/15 05:00,4131.94333,13.01,0.0,21.2,56.0,0.0
2000/01/15 05:30,4305.14167,15.81,0.0,20.6,63.0,0.0
2000/01/15 06:00,4401.70833,15.89,0.0,20.9,60.0,0.0
2000/01/15 06:30,4527.60333,18.45,0.0,21.0,62.0,0.0
2000/01/15 07:00,4629.35167,17.58,0.0,21.1,57.0,0.0
2000/01/15 07:30,4716.88667,20.52,0.0,21.1,58.0,3.6
2000/01/15 08:00,4831.57,26.23,0.0,21.7,52.0,3.6
2000/01/15 08:30,4939.83167,43.0,0.0,22.0,52.0,0.0
2000/01/15 09:00,5088.55,38.85,0.0,22.8,51.0,3.6
2000/01/15 09:30,5128.92333,29.76,0.0,22.3,69.0,3.6
2000/01/15 10:00,5152.74833,29.25,0.0,22.8,65.0,3.6
2000/01/15 10:30,5256.89167,39.14,0.0,24.2,60.0,1.8
2000/01/15 11:00,5296.24333,41.44,0.0,25.5,53.0,1.8
2000/01/15 11:30,5349.21,46.12,0.0,25.1,60.0,5.4
2000/01/15 12:00,5384.30333,46.19,0.0,24.6,62.0,1.8
2000/01/15 12:30,5414.345,44.5,0.0,26.7,55.0,3.6
2000/01/15 13:00,5377.94,41.91,0.0,27.5,51.0,5.4
2000/01/15 13:30,5353.60667,43.62,0.0,24.5,60.0,1.8
2000/01/15 14:00,5296.78167,31.74,0.0,24.9,59.0,3.6
2000/01/15 14:30,5255.78333,30.7,0.0,25.1,60.0,1.8
2000/01/15 15:00,5228.92333,30.82,0.0,23.2,69.0,3.6
2000/01/15 15:30,5240.59167,30.12,0.0,23.9,62.0,1.8
2000/01/15 16:00,5286.80167,31.36,0.0,24.0,61.0,7.6
2000/01/15 16:30,5220.68,31.73,0.0,22.5,77.0,1.8
2000/01/15 17:00,5199.13833,34.35,0.2,22.1,83.0,7.6
2000/01/15 17:30,5181.73333,36.01,0.2,22.7,78.0,5.4
2000/01/15 18:00,5075.695,30.84,0.2,23.2,74.0,0.0
2000/01/15 18:30,4953.67833,26.97,0.2,21.6,84.0,3.6
2000/01/15 19:00,4826.47167,24.03,0.2,21.4,81.0,3.6
2000/01/15 19:30,4857.825,24.06,0.2,21.7,80.0,0.0
2000/01/15 20:00,4877.24667,26.21,0.2,21.8,79.0,0.0
2000/01/15 20:30,4934.255,26.11,0.2,21.6,82.0,5.4
2000/01/15 21:00,4900.525,24.61,0.2,21.3,83.0,5.4
2000/01/15 21:30,4800.64167,24.62,0.2,21.2,85.0,1.8
2000/01/15 22:00,4663.01833,24.91,0.2,20.8,85.0,7.6
2000/01/15 22:30,4630.335,24.99,0.2,20.7,82.0,3.6
2000/01/15 23:00,4563.49,24.05,0.2,20.5,83.0,5.4
2000/01/15 23:30,4948.61,29.31,0.2,20.5,83.0,3.6
2000/01/16 00:00,4903.74,22.18,0.2,20.3,83.0,1.8
2000/01/16 00:30,4713.57167,21.85,0.2,20.3,81.0,0.0
2000/01/16 01:00,4571.84167,19.96,0.2,20.2,81.0,0.0
2000/01/16 01:30,4835.745,22.9,0.2,20.0,84.0,0.0
2000/01/16 02:00,4684.53333,19.59,0.2,20.1,83.0,1.8
2000/01/16 02:30,4477.02833,17.0,0.2,20.1,84.0,1.8
2000/01/16 03:00,4291.395,14.8,0.2,19.9,85.0,1.8
2000/01/16 03:30,4122.93333,13.71,0.2,20.0,85.0,1.8
2000/01/16 04:00,4037.39167,13.13,0.2,19.9,85.0,1.8
2000/01/16 04:30,4015.29667,14.15,0.2,19.7,86.0,0.0
2000/01/16 05:00,4010.19,14.04,0.2,19.5,86.0,0.0
2000/01/16 05:30,4045.24333,13.15,0.2,19.7,86.0,0.0
2000/01/16 06:00,4073.67,13.2,0.2,19.7,87.0,0.0
2000/01/16 06:30,4155.025,14.64,0.2,19.8,86.0,3.6
2000/01/16 07:00,4263.25167,20.84,0.2,20.0,86.0,0.0
2000/01/16 07:30,4278.13167,19.45,0.2,19.9,87.0,5.4
2000/01/16 08:00,4364.40667,20.52,0.2,20.1,89.0,3.6
2000/01/16 08:30,4421.41167,22.18,0.4,19.8,91.0,1.8
2000/01/16 09:00,4516.09,23.58,0.4,19.7,90.0,1.8
2000/01/16 09:30,4584.61167,27.08,0.0,20.1,89.0,0.0
2000/01/16 10:00,4608.13667,26.57,0.4,19.9,92.0,1.8
2000/01/16 10:30,4644.95833,27.87,0.4,19.5,90.0,3.6
2000/01/16 11:00,4690.57667,29.08,0.5,19.7,92.0,1.8
2000/01/16 11:30,4710.64,30.44,0.8,20.1,90.0,3.6
2000/01/16 12:00,4703.15,27.28,0.8,20.1,88.0,5.4
2000/01/16 12:30,4710.40667,26.72,0.8,20.2,85.0,5.4
2000/01/16 13:00,4682.205,26.78,0.8,20.9,82.0,1.8
2000/01/16 13:30,4690.94667,26.81,0.8,20.6,81.0,1.8
2000/01/16 14:00,4654.50667,26.4,0.8,19.1,83.0,1.8
2000/01/16 14:30,4609.10667,24.89,0.8,19.5,80.0,7.6
2000/01/16 15:00,4666.26833,26.99,0.8,19.4,78.0,3.6
2000/01/16 15:30,4664.73,24.92,0.8,19.3,80.0,0.0
2000/01/16 16:00,4707.48,24.83,0.8,19.6,78.0,1.8
2000/01/16 16:30,4726.91333,24.56,0.8,19.8,71.0,3.6
2000/01/16 17:00,4772.27167,26.24,0.8,20.1,67.0,3.6
2000/01/16 17:30,4757.91,26.16,0.8,20.6,65.0,5.4
2000/01/16 18:00,4694.12167,22.27,0.8,20.3,66.0,1.8
2000/01/16 18:30,4518.45167,24.47,0.8,20.4,66.0,1.8
2000/01/16 19:00,4596.97167,22.84,0.8,19.6,69.0,3.6
2000/01/16 19:30,4536.64833,22.82,0.8,19.8,68.0,1.8
2000/01/16 20:00,4556.275,22.92,0.8,19.3,70.0,0.0
2000/01/16 20:30,4680.99667,24.32,0.8,19.2,70.0,0.0
2000/01/16 21:00,4626.07,21.52,0.8,18.7,73.0,0.0
2000/01/16 21:30,4524.96167,21.39,0.8,18.5,70.0,1.8
2000/01/16 22:00,4407.44667,19.22,0.8,18.1,61.0,1.8
2000/01/16 22:30,4354.24667,21.31,0.8,18.0,56.0,3.6
2000/01/16 23:00,4305.58333,18.35,0.8,17.4,59.0,7.6
2000/01/16 23:30,4720.655,27.56,0.8,17.0,65.0,5.4
2000/01/17 00:00,4696.85833,20.08,0.8,16.5,67.0,5.4
